instance_id,image_id,axis,source,chart_type,predicted_chart_type,score
7584e2aab8cb_y,7584e2aab8cb,y,extracted,scatter,scatter,0.0
761362d82fdf_x,761362d82fdf,x,extracted,line,line,0.0
761362d82fdf_y,761362d82fdf,y,extracted,line,line,0.0
761dadc65d3e_x,761dadc65d3e,x,extracted,vertical_bar,vertical_bar,1.0
761dadc65d3e_y,761dadc65d3e,y,extracted,vertical_bar,vertical_bar,0.4577452649261624
76321e66ad6f_x,76321e66ad6f,x,extracted,vertical_bar,vertical_bar,0.0
76321e66ad6f_y,76321e66ad6f,y,extracted,vertical_bar,vertical_bar,0.0
770ef89c8d56_x,770ef89c8d56,x,extracted,line,line,1.0
770ef89c8d56_y,770ef89c8d56,y,extracted,line,line,0.7908444690161442
776d4e68243b_x,776d4e68243b,x,extracted,vertical_bar,vertical_bar,1.0
776d4e68243b_y,776d4e68243b,y,extracted,vertical_bar,vertical_bar,0.5424395490713849
77c4651ee92e_x,77c4651ee92e,x,extracted,line,line,0.0
77c4651ee92e_y,77c4651ee92e,y,extracted,line,line,0.0
780495cd2025_x,780495cd2025,x,extracted,vertical_bar,vertical_bar,0.0
780495cd2025_y,780495cd2025,y,extracted,vertical_bar,vertical_bar,0.0
783a2e654446_x,783a2e654446,x,extracted,line,line,1.0
783a2e654446_y,783a2e654446,y,extracted,line,line,0.0
7844267d391d_x,7844267d391d,x,extracted,vertical_bar,vertical_bar,0.0
7844267d391d_y,7844267d391d,y,extracted,vertical_bar,vertical_bar,0.0
78b7a78e53c9_x,78b7a78e53c9,x,extracted,vertical_bar,vertical_bar,1.0
78b7a78e53c9_y,78b7a78e53c9,y,extracted,vertical_bar,vertical_bar,0.9207909397198064
78ec6ccccca2_x,78ec6ccccca2,x,extracted,line,line,1.0
78ec6ccccca2_y,78ec6ccccca2,y,extracted,line,line,0.9633315063690362
78f94edc58cb_x,78f94edc58cb,x,extracted,vertical_bar,vertical_bar,1.0
78f94edc58cb_y,78f94edc58cb,y,extracted,vertical_bar,vertical_bar,0.9931588391790755
79118bba1c7a_x,79118bba1c7a,x,extracted,line,line,1.0
79118bba1c7a_y,79118bba1c7a,y,extracted,line,line,0.7726586050108772
7933768500a5_x,7933768500a5,x,extracted,vertical_bar,vertical_bar,0.992537451966294
7933768500a5_y,7933768500a5,y,extracted,vertical_bar,vertical_bar,0.9895887398808605
795a804d0cf2_x,795a804d0cf2,x,extracted,horizontal_bar,vertical_bar,0.0
795a804d0cf2_y,795a804d0cf2,y,extracted,horizontal_bar,vertical_bar,0.0
79e99968b63b_x,79e99968b63b,x,extracted,line,line,1.0
79e99968b63b_y,79e99968b63b,y,extracted,line,line,0.8264111518668966
79f4f92f0621_x,79f4f92f0621,x,extracted,vertical_bar,vertical_bar,1.0
79f4f92f0621_y,79f4f92f0621,y,extracted,vertical_bar,vertical_bar,0.9568334202705002
7a077b31fca5_x,7a077b31fca5,x,extracted,vertical_bar,vertical_bar,0.5839900790829156
7a077b31fca5_y,7a077b31fca5,y,extracted,vertical_bar,vertical_bar,0.5079150109189621
7a2b2f8e86c3_x,7a2b2f8e86c3,x,extracted,line,line,0.0
7a2b2f8e86c3_y,7a2b2f8e86c3,y,extracted,line,line,0.0
7a3fc2a489fe_x,7a3fc2a489fe,x,extracted,line,line,1.0
7a3fc2a489fe_y,7a3fc2a489fe,y,extracted,line,line,0.5587295545176856
7a598a26f73d_x,7a598a26f73d,x,extracted,vertical_bar,vertical_bar,0.0
7a598a26f73d_y,7a598a26f73d,y,extracted,vertical_bar,vertical_bar,0.0
7a78698d54e9_x,7a78698d54e9,x,extracted,vertical_bar,vertical_bar,1.0
7a78698d54e9_y,7a78698d54e9,y,extracted,vertical_bar,vertical_bar,0.9572098765916695
7abbcefb5fc1_x,7abbcefb5fc1,x,extracted,vertical_bar,vertical_bar,0.0
7abbcefb5fc1_y,7abbcefb5fc1,y,extracted,vertical_bar,vertical_bar,0.0
7af20a460068_x,7af20a460068,x,extracted,vertical_bar,vertical_bar,1.0
7af20a460068_y,7af20a460068,y,extracted,vertical_bar,vertical_bar,0.0
7be9eaca57f9_x,7be9eaca57f9,x,extracted,vertical_bar,vertical_bar,0.0
7be9eaca57f9_y,7be9eaca57f9,y,extracted,vertical_bar,vertical_bar,0.0
7cb20a60e9ba_x,7cb20a60e9ba,x,extracted,vertical_bar,vertical_bar,1.0
7cb20a60e9ba_y,7cb20a60e9ba,y,extracted,vertical_bar,vertical_bar,0.3799161635158961
7cc2b1158e11_x,7cc2b1158e11,x,extracted,vertical_bar,vertical_bar,0.6865882516905559
7cc2b1158e11_y,7cc2b1158e11,y,extracted,vertical_bar,vertical_bar,0.9640298678714248
7d0428d90aec_x,7d0428d90aec,x,extracted,line,line,1.0
7d0428d90aec_y,7d0428d90aec,y,extracted,line,line,0.9654343374235785
7d2591b4e1b3_x,7d2591b4e1b3,x,extracted,vertical_bar,vertical_bar,0.5525707053797915
7d2591b4e1b3_y,7d2591b4e1b3,y,extracted,vertical_bar,vertical_bar,6.324718526684592e-12
7d67729a6c28_x,7d67729a6c28,x,extracted,line,line,1.0
7d67729a6c28_y,7d67729a6c28,y,extracted,line,line,0.34589397539758315
7d9356ed088c_x,7d9356ed088c,x,extracted,vertical_bar,vertical_bar,1.0
7d9356ed088c_y,7d9356ed088c,y,extracted,vertical_bar,vertical_bar,0.4696668440065028
7df4eacff680_x,7df4eacff680,x,extracted,vertical_bar,vertical_bar,0.0
7df4eacff680_y,7df4eacff680,y,extracted,vertical_bar,vertical_bar,0.0
7df9c8e7e69f_x,7df9c8e7e69f,x,extracted,vertical_bar,vertical_bar,1.0
7df9c8e7e69f_y,7df9c8e7e69f,y,extracted,vertical_bar,vertical_bar,0.9709657748996308
7dfde4a8afb2_x,7dfde4a8afb2,x,extracted,scatter,scatter,0.0
7dfde4a8afb2_y,7dfde4a8afb2,y,extracted,scatter,scatter,0.0
7e59cfbbdd0a_x,7e59cfbbdd0a,x,extracted,scatter,scatter,0.0
7e59cfbbdd0a_y,7e59cfbbdd0a,y,extracted,scatter,scatter,0.0
7e6e3c247c33_x,7e6e3c247c33,x,extracted,vertical_bar,vertical_bar,0.0
7e6e3c247c33_y,7e6e3c247c33,y,extracted,vertical_bar,vertical_bar,0.0
7e85a0f7a92f_x,7e85a0f7a92f,x,extracted,vertical_bar,vertical_bar,0.0
7e85a0f7a92f_y,7e85a0f7a92f,y,extracted,vertical_bar,vertical_bar,0.0
7ed44e4f56a3_x,7ed44e4f56a3,x,extracted,vertical_bar,vertical_bar,0.0
7ed44e4f56a3_y,7ed44e4f56a3,y,extracted,vertical_bar,vertical_bar,0.0
7ee6cf9387a7_x,7ee6cf9387a7,x,extracted,line,line,1.0
7ee6cf9387a7_y,7ee6cf9387a7,y,extracted,line,line,0.0
7f85b15510c4_x,7f85b15510c4,x,extracted,scatter,scatter,0.0
7f85b15510c4_y,7f85b15510c4,y,extracted,scatter,scatter,0.0
7fb0fad0a3af_x,7fb0fad0a3af,x,extracted,vertical_bar,vertical_bar,1.0
7fb0fad0a3af_y,7fb0fad0a3af,y,extracted,vertical_bar,vertical_bar,0.9808070463998027
7ff2c0011802_x,7ff2c0011802,x,extracted,line,line,1.0
7ff2c0011802_y,7ff2c0011802,y,extracted,line,line,0.8614195378257501
7ff908f26cb3_x,7ff908f26cb3,x,extracted,vertical_bar,vertical_bar,1.0
7ff908f26cb3_y,7ff908f26cb3,y,extracted,vertical_bar,vertical_bar,0.017328274687927303
804892fd9f02_x,804892fd9f02,x,extracted,vertical_bar,vertical_bar,0.992063658694633
804892fd9f02_y,804892fd9f02,y,extracted,vertical_bar,vertical_bar,0.9227525904884615
80551451b1dd_x,80551451b1dd,x,extracted,line,line,1.0
80551451b1dd_y,80551451b1dd,y,extracted,line,line,0.9844212577582856
8064fd969f49_x,8064fd969f49,x,extracted,line,line,1.0
8064fd969f49_y,8064fd969f49,y,extracted,line,line,0.8843055487724374
80a0cc8885ea_x,80a0cc8885ea,x,extracted,vertical_bar,vertical_bar,0.9797325055157962
80a0cc8885ea_y,80a0cc8885ea,y,extracted,vertical_bar,vertical_bar,0.9942583847188629
80e636956c4a_x,80e636956c4a,x,extracted,vertical_bar,vertical_bar,1.0
80e636956c4a_y,80e636956c4a,y,extracted,vertical_bar,vertical_bar,0.0
820d4d58c14b_x,820d4d58c14b,x,extracted,scatter,scatter,0.0
820d4d58c14b_y,820d4d58c14b,y,extracted,scatter,scatter,0.0
827f20fdaa87_x,827f20fdaa87,x,extracted,vertical_bar,vertical_bar,0.9934211475478052
827f20fdaa87_y,827f20fdaa87,y,extracted,vertical_bar,vertical_bar,0.944183935567797
82c3706f2698_x,82c3706f2698,x,extracted,scatter,scatter,0.0
82c3706f2698_y,82c3706f2698,y,extracted,scatter,scatter,0.0
83a2f1974ab6_x,83a2f1974ab6,x,extracted,line,line,1.0
83a2f1974ab6_y,83a2f1974ab6,y,extracted,line,line,0.8781227909586959
83f09fe90c8d_x,83f09fe90c8d,x,extracted,line,line,1.0
83f09fe90c8d_y,83f09fe90c8d,y,extracted,line,line,0.9270843651305027
83f761db3fd6_x,83f761db3fd6,x,extracted,line,line,0.0
83f761db3fd6_y,83f761db3fd6,y,extracted,line,line,0.5662447190821189
84495c08bf9b_x,84495c08bf9b,x,extracted,line,line,1.0
84495c08bf9b_y,84495c08bf9b,y,extracted,line,line,0.5285896847788836
84cf900c5cb0_x,84cf900c5cb0,x,extracted,vertical_bar,vertical_bar,0.0
84cf900c5cb0_y,84cf900c5cb0,y,extracted,vertical_bar,vertical_bar,0.0
85116b0c2902_x,85116b0c2902,x,extracted,line,line,1.0
85116b0c2902_y,85116b0c2902,y,extracted,line,line,0.9471964760070093
855b6cf38c6a_x,855b6cf38c6a,x,extracted,scatter,scatter,0.0
855b6cf38c6a_y,855b6cf38c6a,y,extracted,scatter,scatter,0.9339797383518322
85c1911b5df1_x,85c1911b5df1,x,extracted,vertical_bar,vertical_bar,1.0
85c1911b5df1_y,85c1911b5df1,y,extracted,vertical_bar,vertical_bar,0.979887728433247
861629cc110a_x,861629cc110a,x,extracted,vertical_bar,vertical_bar,1.0
861629cc110a_y,861629cc110a,y,extracted,vertical_bar,vertical_bar,0.0
863aaf7321ce_x,863aaf7321ce,x,extracted,line,line,0.0
863aaf7321ce_y,863aaf7321ce,y,extracted,line,line,0.0
8643c36273d8_x,8643c36273d8,x,extracted,vertical_bar,vertical_bar,0.9772766395623262
8643c36273d8_y,8643c36273d8,y,extracted,vertical_bar,vertical_bar,0.692857124950125
86e22003d499_x,86e22003d499,x,extracted,scatter,scatter,0.0
86e22003d499_y,86e22003d499,y,extracted,scatter,scatter,0.7782778020203704
86e8a3eea425_x,86e8a3eea425,x,extracted,scatter,scatter,0.0
86e8a3eea425_y,86e8a3eea425,y,extracted,scatter,scatter,0.0
86fcb82cf58f_x,86fcb82cf58f,x,extracted,line,line,1.0
86fcb82cf58f_y,86fcb82cf58f,y,extracted,line,line,0.9905955474692214
8747e2c342a1_x,8747e2c342a1,x,extracted,line,line,1.0
8747e2c342a1_y,8747e2c342a1,y,extracted,line,line,0.0
87566d329559_x,87566d329559,x,extracted,scatter,scatter,0.0
87566d329559_y,87566d329559,y,extracted,scatter,scatter,0.0
87872e625414_x,87872e625414,x,extracted,vertical_bar,vertical_bar,1.0
87872e625414_y,87872e625414,y,extracted,vertical_bar,vertical_bar,0.9240899726622767
87ae0a1d5476_x,87ae0a1d5476,x,extracted,line,line,1.0
87ae0a1d5476_y,87ae0a1d5476,y,extracted,line,line,0.9643816360771258
87d2ecdf4ab9_x,87d2ecdf4ab9,x,extracted,scatter,scatter,0.0
87d2ecdf4ab9_y,87d2ecdf4ab9,y,extracted,scatter,scatter,0.0
8814b24e6481_x,8814b24e6481,x,extracted,scatter,line,0.0
8814b24e6481_y,8814b24e6481,y,extracted,scatter,line,0.0
8817acd9878e_x,8817acd9878e,x,extracted,line,line,1.0
8817acd9878e_y,8817acd9878e,y,extracted,line,line,5.562427340444209e-05
8896a4248e24_x,8896a4248e24,x,extracted,line,line,1.0
8896a4248e24_y,8896a4248e24,y,extracted,line,line,0.198156142986893
88bf97c50204_x,88bf97c50204,x,extracted,scatter,scatter,0.0
88bf97c50204_y,88bf97c50204,y,extracted,scatter,scatter,0.0
88f835cc12db_x,88f835cc12db,x,extracted,scatter,scatter,0.0
88f835cc12db_y,88f835cc12db,y,extracted,scatter,scatter,0.0
895fb5c35a27_x,895fb5c35a27,x,extracted,vertical_bar,vertical_bar,1.0
895fb5c35a27_y,895fb5c35a27,y,extracted,vertical_bar,vertical_bar,0.9624338175643223
8a5e878a4bc0_x,8a5e878a4bc0,x,extracted,vertical_bar,vertical_bar,0.0
8a5e878a4bc0_y,8a5e878a4bc0,y,extracted,vertical_bar,vertical_bar,0.0
8aba65374b0b_x,8aba65374b0b,x,extracted,horizontal_bar,vertical_bar,0.0
8aba65374b0b_y,8aba65374b0b,y,extracted,horizontal_bar,vertical_bar,0.0
8ad89a001e54_x,8ad89a001e54,x,extracted,vertical_bar,vertical_bar,1.0
8ad89a001e54_y,8ad89a001e54,y,extracted,vertical_bar,vertical_bar,0.9939887598696802
8b08dc2d3b10_x,8b08dc2d3b10,x,extracted,horizontal_bar,vertical_bar,0.0
8b08dc2d3b10_y,8b08dc2d3b10,y,extracted,horizontal_bar,vertical_bar,0.0
8b51770e3e6a_x,8b51770e3e6a,x,extracted,line,line,1.0
8b51770e3e6a_y,8b51770e3e6a,y,extracted,line,line,0.0
8b6935f7ef04_x,8b6935f7ef04,x,extracted,horizontal_bar,horizontal_bar,0.0
8b6935f7ef04_y,8b6935f7ef04,y,extracted,horizontal_bar,horizontal_bar,0.0
8b745c0ece6d_x,8b745c0ece6d,x,extracted,vertical_bar,vertical_bar,0.970882019888808
8b745c0ece6d_y,8b745c0ece6d,y,extracted,vertical_bar,vertical_bar,0.9839964585444076
8b7ca6d03e39_x,8b7ca6d03e39,x,extracted,line,line,1.0
8b7ca6d03e39_y,8b7ca6d03e39,y,extracted,line,line,0.0
8badc7929533_x,8badc7929533,x,extracted,line,line,0.0
8badc7929533_y,8badc7929533,y,extracted,line,line,0.0
8c1abab42b8b_x,8c1abab42b8b,x,extracted,line,line,1.0
8c1abab42b8b_y,8c1abab42b8b,y,extracted,line,line,0.0
8c5693064aaa_x,8c5693064aaa,x,extracted,horizontal_bar,horizontal_bar,0.0
8c5693064aaa_y,8c5693064aaa,y,extracted,horizontal_bar,horizontal_bar,0.0
8c5b3bd41491_x,8c5b3bd41491,x,extracted,line,line,1.0
8c5b3bd41491_y,8c5b3bd41491,y,extracted,line,line,0.9374365516908465
8c8b0d0ede0a_x,8c8b0d0ede0a,x,extracted,vertical_bar,vertical_bar,0.5826783499411288
8c8b0d0ede0a_y,8c8b0d0ede0a,y,extracted,vertical_bar,vertical_bar,0.987266305726805
8cf19c9fe46c_x,8cf19c9fe46c,x,extracted,scatter,scatter,0.0
8cf19c9fe46c_y,8cf19c9fe46c,y,extracted,scatter,scatter,0.0
8d10906efaea_x,8d10906efaea,x,extracted,line,line,1.0
8d10906efaea_y,8d10906efaea,y,extracted,line,line,0.8939301833893629
8d1e32a60020_x,8d1e32a60020,x,extracted,line,line,1.0
8d1e32a60020_y,8d1e32a60020,y,extracted,line,line,0.0
8d2e75a27730_x,8d2e75a27730,x,extracted,line,line,1.0
8d2e75a27730_y,8d2e75a27730,y,extracted,line,line,0.8726238572866032
8d685e05c3be_x,8d685e05c3be,x,extracted,vertical_bar,vertical_bar,0.9400718964708565
8d685e05c3be_y,8d685e05c3be,y,extracted,vertical_bar,vertical_bar,0.959489395705744
8e4ef03c99e9_x,8e4ef03c99e9,x,extracted,scatter,scatter,0.0
8e4ef03c99e9_y,8e4ef03c99e9,y,extracted,scatter,scatter,0.0
8e6adab396d9_x,8e6adab396d9,x,extracted,vertical_bar,vertical_bar,0.9943182429595474
8e6adab396d9_y,8e6adab396d9,y,extracted,vertical_bar,vertical_bar,1.0
8e71f5f4f2d2_x,8e71f5f4f2d2,x,extracted,vertical_bar,vertical_bar,0.0
8e71f5f4f2d2_y,8e71f5f4f2d2,y,extracted,vertical_bar,vertical_bar,0.0
8ede2763cf3a_x,8ede2763cf3a,x,extracted,scatter,line,0.0
8ede2763cf3a_y,8ede2763cf3a,y,extracted,scatter,line,0.0
8ee754b6b817_x,8ee754b6b817,x,extracted,line,line,1.0
8ee754b6b817_y,8ee754b6b817,y,extracted,line,line,0.9900762030222896
8ef0ccf95bec_x,8ef0ccf95bec,x,extracted,vertical_bar,vertical_bar,0.992063658694633
8ef0ccf95bec_y,8ef0ccf95bec,y,extracted,vertical_bar,vertical_bar,0.9087491363445404
8f3b7c6c5aff_x,8f3b7c6c5aff,x,extracted,vertical_bar,vertical_bar,0.620051037744775
8f3b7c6c5aff_y,8f3b7c6c5aff,y,extracted,vertical_bar,vertical_bar,0.0
8f678bd731ba_x,8f678bd731ba,x,extracted,vertical_bar,vertical_bar,0.0
8f678bd731ba_y,8f678bd731ba,y,extracted,vertical_bar,vertical_bar,0.0
8ff78de0c88f_x,8ff78de0c88f,x,extracted,line,line,1.0
8ff78de0c88f_y,8ff78de0c88f,y,extracted,line,line,0.7768125534954387
9071b0c02566_x,9071b0c02566,x,extracted,vertical_bar,vertical_bar,1.0
9071b0c02566_y,9071b0c02566,y,extracted,vertical_bar,vertical_bar,0.9830301975285634
9079aee24f67_x,9079aee24f67,x,extracted,line,line,1.0
9079aee24f67_y,9079aee24f67,y,extracted,line,line,0.8651334952082466
907a3df22c06_x,907a3df22c06,x,extracted,line,line,1.0
907a3df22c06_y,907a3df22c06,y,extracted,line,line,0.891314312035729
907a4cbc9ff1_x,907a4cbc9ff1,x,extracted,line,line,0.0
907a4cbc9ff1_y,907a4cbc9ff1,y,extracted,line,line,0.0
9092699b6681_x,9092699b6681,x,extracted,vertical_bar,vertical_bar,0.9149784842448145
9092699b6681_y,9092699b6681,y,extracted,vertical_bar,vertical_bar,0.7889499173563512
90a8c26ad155_x,90a8c26ad155,x,extracted,line,line,0.0
90a8c26ad155_y,90a8c26ad155,y,extracted,line,line,0.0
90c504a8b320_x,90c504a8b320,x,extracted,scatter,scatter,0.3192774338601203
90c504a8b320_y,90c504a8b320,y,extracted,scatter,scatter,0.0
90d455f1e107_x,90d455f1e107,x,extracted,vertical_bar,vertical_bar,1.0
90d455f1e107_y,90d455f1e107,y,extracted,vertical_bar,vertical_bar,0.728766132127544
90eaf488a44d_x,90eaf488a44d,x,extracted,scatter,scatter,0.0
90eaf488a44d_y,90eaf488a44d,y,extracted,scatter,scatter,0.0
913313d4d5a3_x,913313d4d5a3,x,extracted,line,line,1.0
913313d4d5a3_y,913313d4d5a3,y,extracted,line,line,0.0
9193f7226431_x,9193f7226431,x,extracted,scatter,scatter,0.0
9193f7226431_y,9193f7226431,y,extracted,scatter,scatter,0.0
920757797ac8_x,920757797ac8,x,extracted,vertical_bar,vertical_bar,1.0
920757797ac8_y,920757797ac8,y,extracted,vertical_bar,vertical_bar,0.1801633685644899
923c64d6bf49_x,923c64d6bf49,x,extracted,vertical_bar,vertical_bar,1.0
923c64d6bf49_y,923c64d6bf49,y,extracted,vertical_bar,vertical_bar,0.9475698942644641
92b97fee617f_x,92b97fee617f,x,extracted,vertical_bar,vertical_bar,0.9855082609771129
92b97fee617f_y,92b97fee617f,y,extracted,vertical_bar,vertical_bar,0.9618267158351252
92bed67d502e_x,92bed67d502e,x,extracted,line,line,1.0
92bed67d502e_y,92bed67d502e,y,extracted,line,line,1.0
92c6a2c593a0_x,92c6a2c593a0,x,extracted,vertical_bar,vertical_bar,1.0
92c6a2c593a0_y,92c6a2c593a0,y,extracted,vertical_bar,vertical_bar,0.5478677123515254
930bcd3dc9b8_x,930bcd3dc9b8,x,extracted,vertical_bar,vertical_bar,1.0
930bcd3dc9b8_y,930bcd3dc9b8,y,extracted,vertical_bar,vertical_bar,0.39011538937659695
93529b03e1d5_x,93529b03e1d5,x,extracted,vertical_bar,vertical_bar,0.0
93529b03e1d5_y,93529b03e1d5,y,extracted,vertical_bar,vertical_bar,0.0
94078478a79c_x,94078478a79c,x,extracted,vertical_bar,vertical_bar,1.0
94078478a79c_y,94078478a79c,y,extracted,vertical_bar,vertical_bar,1.0
945a1a3d3856_x,945a1a3d3856,x,extracted,vertical_bar,vertical_bar,0.9251403093125008
945a1a3d3856_y,945a1a3d3856,y,extracted,vertical_bar,vertical_bar,0.26943688151489287
9473b443b220_x,9473b443b220,x,extracted,line,line,1.0
9473b443b220_y,9473b443b220,y,extracted,line,line,0.9375093532089072
947b72950813_x,947b72950813,x,extracted,vertical_bar,vertical_bar,1.0
947b72950813_y,947b72950813,y,extracted,vertical_bar,vertical_bar,0.6868424818909358
94a6c42b3adf_x,94a6c42b3adf,x,extracted,line,line,0.0
94a6c42b3adf_y,94a6c42b3adf,y,extracted,line,line,0.0
94dd52c2a32f_x,94dd52c2a32f,x,extracted,vertical_bar,vertical_bar,1.0
94dd52c2a32f_y,94dd52c2a32f,y,extracted,vertical_bar,vertical_bar,0.9770042355018607
954882c89e1e_x,954882c89e1e,x,extracted,vertical_bar,line,0.0
954882c89e1e_y,954882c89e1e,y,extracted,vertical_bar,line,0.0
9566fffd6e0e_x,9566fffd6e0e,x,extracted,vertical_bar,vertical_bar,0.5568124907992875
9566fffd6e0e_y,9566fffd6e0e,y,extracted,vertical_bar,vertical_bar,1.0
95812fbd6f6d_x,95812fbd6f6d,x,extracted,line,line,0.0
95812fbd6f6d_y,95812fbd6f6d,y,extracted,line,line,0.0
95c32921f6c4_x,95c32921f6c4,x,extracted,line,line,1.0
95c32921f6c4_y,95c32921f6c4,y,extracted,line,line,0.8399742765274953
95d1a52db0c0_x,95d1a52db0c0,x,extracted,scatter,scatter,0.0
95d1a52db0c0_y,95d1a52db0c0,y,extracted,scatter,scatter,0.0
95e6ee7aebeb_x,95e6ee7aebeb,x,extracted,vertical_bar,vertical_bar,1.0
95e6ee7aebeb_y,95e6ee7aebeb,y,extracted,vertical_bar,vertical_bar,1.0
965a255b85b7_x,965a255b85b7,x,extracted,line,line,1.0
965a255b85b7_y,965a255b85b7,y,extracted,line,line,0.8165440099921895
96a48d3cbcba_x,96a48d3cbcba,x,extracted,line,line,1.0
96a48d3cbcba_y,96a48d3cbcba,y,extracted,line,line,0.6125213354596712
96dcbfd55cbc_x,96dcbfd55cbc,x,extracted,vertical_bar,vertical_bar,1.0
96dcbfd55cbc_y,96dcbfd55cbc,y,extracted,vertical_bar,vertical_bar,0.9827738011012499
9766dcf70673_x,9766dcf70673,x,extracted,vertical_bar,vertical_bar,1.0
9766dcf70673_y,9766dcf70673,y,extracted,vertical_bar,vertical_bar,0.9825059875402629
97a81e7f6aeb_x,97a81e7f6aeb,x,extracted,line,line,1.0
97a81e7f6aeb_y,97a81e7f6aeb,y,extracted,line,line,0.9527899984482371
97ee37f7e765_x,97ee37f7e765,x,extracted,vertical_bar,vertical_bar,1.0
97ee37f7e765_y,97ee37f7e765,y,extracted,vertical_bar,vertical_bar,0.0
98378ddcc462_x,98378ddcc462,x,extracted,vertical_bar,vertical_bar,1.0
98378ddcc462_y,98378ddcc462,y,extracted,vertical_bar,vertical_bar,1.0
9885a8b8f0d4_x,9885a8b8f0d4,x,extracted,line,line,1.0
9885a8b8f0d4_y,9885a8b8f0d4,y,extracted,line,line,0.8854665438774658
98c359eb205e_x,98c359eb205e,x,extracted,vertical_bar,vertical_bar,1.0
98c359eb205e_y,98c359eb205e,y,extracted,vertical_bar,vertical_bar,0.0
98e63edc1c82_x,98e63edc1c82,x,extracted,scatter,scatter,0.0
98e63edc1c82_y,98e63edc1c82,y,extracted,scatter,scatter,0.0
98ea78bd843d_x,98ea78bd843d,x,extracted,line,line,1.0
98ea78bd843d_y,98ea78bd843d,y,extracted,line,line,0.8260982590223966
992e2e6286b5_x,992e2e6286b5,x,extracted,scatter,scatter,0.0
992e2e6286b5_y,992e2e6286b5,y,extracted,scatter,scatter,0.0
996fc1c90e80_x,996fc1c90e80,x,extracted,horizontal_bar,dot,0.0
996fc1c90e80_y,996fc1c90e80,y,extracted,horizontal_bar,dot,0.0
99913eba51c2_x,99913eba51c2,x,extracted,line,line,0.9900003333200005
99913eba51c2_y,99913eba51c2,y,extracted,line,line,0.9540660935196885
99956251ac05_x,99956251ac05,x,extracted,line,line,1.0
99956251ac05_y,99956251ac05,y,extracted,line,line,0.9811442463597824
99db8ce9df3e_x,99db8ce9df3e,x,extracted,vertical_bar,vertical_bar,0.9861887235776259
99db8ce9df3e_y,99db8ce9df3e,y,extracted,vertical_bar,vertical_bar,0.0
99fa2ad68652_x,99fa2ad68652,x,extracted,vertical_bar,vertical_bar,1.0
99fa2ad68652_y,99fa2ad68652,y,extracted,vertical_bar,vertical_bar,0.6537230605065729
9a1c4d7624fe_x,9a1c4d7624fe,x,extracted,vertical_bar,vertical_bar,1.0
9a1c4d7624fe_y,9a1c4d7624fe,y,extracted,vertical_bar,vertical_bar,1.0
9a685a8a6145_x,9a685a8a6145,x,extracted,vertical_bar,vertical_bar,1.0
9a685a8a6145_y,9a685a8a6145,y,extracted,vertical_bar,vertical_bar,0.6997351226252648
9a802aa6da01_x,9a802aa6da01,x,extracted,scatter,scatter,0.0
9a802aa6da01_y,9a802aa6da01,y,extracted,scatter,scatter,0.0
9a98aba0bdda_x,9a98aba0bdda,x,extracted,line,line,1.0
9a98aba0bdda_y,9a98aba0bdda,y,extracted,line,line,0.0
9af7a21577d5_x,9af7a21577d5,x,extracted,line,line,1.0
9af7a21577d5_y,9af7a21577d5,y,extracted,line,line,0.2502008196834702
9affc9b7cb76_x,9affc9b7cb76,x,extracted,vertical_bar,vertical_bar,0.0
9affc9b7cb76_y,9affc9b7cb76,y,extracted,vertical_bar,vertical_bar,0.0
9b009ada3d57_x,9b009ada3d57,x,extracted,vertical_bar,vertical_bar,1.0
9b009ada3d57_y,9b009ada3d57,y,extracted,vertical_bar,vertical_bar,0.7772342336328162
9b17a92cb282_x,9b17a92cb282,x,extracted,line,line,1.0
9b17a92cb282_y,9b17a92cb282,y,extracted,line,line,0.2266983701185188
9b591edff796_x,9b591edff796,x,extracted,scatter,scatter,0.0
9b591edff796_y,9b591edff796,y,extracted,scatter,scatter,0.0
9b62dbdded7b_x,9b62dbdded7b,x,extracted,scatter,scatter,0.0
9b62dbdded7b_y,9b62dbdded7b,y,extracted,scatter,scatter,0.0
9b95f34d506d_x,9b95f34d506d,x,extracted,line,line,1.0
9b95f34d506d_y,9b95f34d506d,y,extracted,line,line,0.9210298588489345
9bce11507ac1_x,9bce11507ac1,x,extracted,line,vertical_bar,0.0
9bce11507ac1_y,9bce11507ac1,y,extracted,line,vertical_bar,0.0
9bfa3bb095ea_x,9bfa3bb095ea,x,extracted,vertical_bar,vertical_bar,1.0
9bfa3bb095ea_y,9bfa3bb095ea,y,extracted,vertical_bar,vertical_bar,0.9175875559294207
9c0067e056df_x,9c0067e056df,x,extracted,line,line,0.0
9c0067e056df_y,9c0067e056df,y,extracted,line,line,0.0
9c332f1e9780_x,9c332f1e9780,x,extracted,vertical_bar,vertical_bar,0.6137308759530236
9c332f1e9780_y,9c332f1e9780,y,extracted,vertical_bar,vertical_bar,0.9961896802891306
9d7688ae52b6_x,9d7688ae52b6,x,extracted,vertical_bar,vertical_bar,0.0
9d7688ae52b6_y,9d7688ae52b6,y,extracted,vertical_bar,vertical_bar,0.0
9d7726411e2c_x,9d7726411e2c,x,extracted,line,line,0.0
9d7726411e2c_y,9d7726411e2c,y,extracted,line,line,0.0
9e0e89585476_x,9e0e89585476,x,extracted,scatter,scatter,0.0
9e0e89585476_y,9e0e89585476,y,extracted,scatter,scatter,0.0
